lat,lon,catchment_km2,pct_in_domain
25.0269,74.36,2261.1,19.8
25.0811,74.26,2261.1,19.8
25.313,74.689,2131.5,19.8
25.0811,74.28,2261.1,19.8
25.0811,74.3,2261.1,19.8
25.0811,74.32,2261.1,19.8
25.0091,74.76,6683.5,19.8
25.0811,74.34,2261.1,19.8
25.0811,74.36,2261.1,19.8
25.0089,74.2078,2261.1,19.8
25.3855,74.7601,2131.5,19.8
25.3674,74.8003,2131.5,19.8
25.0089,74.6281,6683.5,19.8
25.0269,74.6478,6683.5,19.8
25.0089,74.6478,6683.5,19.8
25.0089,74.6675,6683.5,19.8
25.0089,74.6872,6683.5,19.8
25.0991,74.26,2261.1,19.8
25.0089,74.7069,6683.5,19.8
25.3674,74.7602,2131.5,19.8
25.0089,74.2275,2261.1,19.8
25.0991,74.28,2261.1,19.8
25.0089,74.7269,6683.5,19.8
25.0089,74.7467,6683.5,19.8
25.0269,74.5886,6683.5,19.8
25.0269,74.6083,6683.5,19.8
25.0269,74.6281,6683.5,19.8
25.0269,74.34,2261.1,19.8
26.0815,75.21,2712.0,19.7
25.98,75.19,2712.0,19.7
26.0,75.21,2712.0,19.7
26.0271,75.3,2712.0,19.7
26.0271,75.32,2712.0,19.7
25.96,75.28,2712.0,19.7
25.96,75.3,2712.0,19.7
26.0271,75.34,2712.0,19.7
26.009,75.26,2712.0,19.7
26.0271,75.36,2712.0,19.7
26.0,75.17,2712.0,19.7
26.0091,75.21,2712.0,19.7
26.0091,75.23,2712.0,19.7
25.96,75.32,2712.0,19.7
26.0,75.28,2712.0,19.7
26.0091,75.25,2712.0,19.7
26.0,75.19,2712.0,19.7
25.98,75.26,2712.0,19.7
26.0271,75.28,2712.0,19.7
26.0271,75.26,2712.0,19.7
25.96,75.26,2712.0,19.7
26.0,75.34,2712.0,19.7
26.009,75.36,2712.0,19.7
26.009,75.34,2712.0,19.7
26.009,75.32,2712.0,19.7
26.009,75.3,2712.0,19.7
25.98,75.23,2712.0,19.7
25.98,75.24,2712.0,19.7
26.0,75.36,2712.0,19.7
25.96,75.24,2712.0,19.7
25.98,75.21,2712.0,19.7
26.0091,75.19,2712.0,19.7
26.0091,75.17,2712.0,19.7
26.0,75.32,2712.0,19.7
26.009,75.28,2712.0,19.7
26.0,75.3,2712.0,19.7
26.0451,75.26,2712.0,19.7
26.0,75.26,2712.0,19.7
25.98,75.34,2712.0,19.7
25.98,75.36,2712.0,19.7
26.0634,75.21,2712.0,19.7
26.0634,75.23,2712.0,19.7
26.0634,75.25,2712.0,19.7
26.0451,75.28,2712.0,19.7
26.0272,75.25,2712.0,19.7
26.0815,75.23,2712.0,19.7
25.98,75.32,2712.0,19.7
25.98,75.3,2712.0,19.7
26.0272,75.23,2712.0,19.7
26.0272,75.21,2712.0,19.7
26.0453,75.21,2712.0,19.7
26.0453,75.23,2712.0,19.7
26.0272,75.19,2712.0,19.7
26.0451,75.32,2712.0,19.7
26.0,75.24,2712.0,19.7
26.0,75.23,2712.0,19.7
25.98,75.28,2712.0,19.7
26.0451,75.3,2712.0,19.7
26.0453,75.25,2712.0,19.7
25.76,75.36,16276.1,19.6
25.72,75.38,16276.1,19.6
25.71,75.34,16276.1,19.6
25.8,75.32,16276.1,19.6
25.72,75.4,16276.1,19.6
25.0811,74.7069,6759.1,19.6
25.78,75.28,16276.1,19.6
25.0811,74.7269,6759.1,19.6
25.0811,74.7467,6759.1,19.6
25.78,75.36,16276.1,19.6
25.76,75.34,16276.1,19.6
25.78,75.26,16276.1,19.6
25.72,75.36,16276.1,19.6
25.78,75.3,16276.1,19.6
25.78,75.32,16276.1,19.6
25.0631,74.7467,6759.1,19.6
25.0631,74.7269,6759.1,19.6
25.78,75.34,16276.1,19.6
25.71,75.36,16276.1,19.6
25.71,75.38,16276.1,19.6
25.71,75.4,16276.1,19.6
25.8,75.28,16276.1,19.6
25.8,75.3,16276.1,19.6
25.72,75.34,16276.1,19.6
25.045,74.7467,6759.1,19.6
25.045,74.7269,6759.1,19.6
25.0269,74.7467,6759.1,19.6
25.8,75.34,16276.1,19.6
25.76,75.32,16276.1,19.6
25.81,75.32,16276.1,19.6
25.8,75.36,16276.1,19.6
25.69,75.34,16276.1,19.6
25.74,75.34,16276.1,19.6
25.0271,74.76,6759.1,19.6
25.0271,74.7798,6759.1,19.6
25.0451,74.76,6759.1,19.6
25.0451,74.7798,6759.1,19.6
25.74,75.36,16276.1,19.6
25.81,75.34,16276.1,19.6
25.0632,74.76,6759.1,19.6
25.0632,74.7798,6759.1,19.6
25.0813,74.76,6759.1,19.6
25.81,75.3,16276.1,19.6
25.81,75.28,16276.1,19.6
25.74,75.38,16276.1,19.6
25.83,75.32,16276.1,19.6
25.83,75.3,16276.1,19.6
25.74,75.32,16276.1,19.6
25.0091,74.7798,6759.1,19.6
25.69,75.36,16276.1,19.6
25.69,75.38,16276.1,19.6
26.4579,75.5701,2883.4,19.3
26.527,75.6306,2883.4,19.3
26.563,75.6706,2883.4,19.3
26.476,75.6904,2883.4,19.3
26.527,75.6506,2883.4,19.3
26.509,75.6906,2883.4,19.3
26.4941,75.7304,2883.4,19.3
26.4398,75.6503,2883.4,19.3
26.527,75.6706,2883.4,19.3
26.4579,75.6102,2883.4,19.3
26.4579,75.7104,2883.4,19.3
26.527,75.6906,2883.4,19.3
26.4398,75.6703,2883.4,19.3
26.509,75.6306,2883.4,19.3
26.4398,75.7104,2883.4,19.3
26.4398,75.7304,2883.4,19.3
26.563,75.6506,2883.4,19.3
26.476,75.6303,2883.4,19.3
26.476,75.6503,2883.4,19.3
26.563,75.6306,2883.4,19.3
26.545,75.6306,2883.4,19.3
26.545,75.6506,2883.4,19.3
26.563,75.6106,2883.4,19.3
26.4398,75.7452,2883.4,19.3
26.476,75.6703,2883.4,19.3
26.4941,75.7104,2883.4,19.3
26.545,75.7106,2883.4,19.3
26.4398,75.6904,2883.4,19.3
26.4579,75.5902,2883.4,19.3
26.509,75.6506,2883.4,19.3
26.509,75.7106,2883.4,19.3
26.509,75.6706,2883.4,19.3
26.4941,75.6102,2883.4,19.3
26.527,75.7106,2883.4,19.3
26.545,75.6106,2883.4,19.3
26.4579,75.6303,2883.4,19.3
26.4579,75.6503,2883.4,19.3
26.4941,75.6303,2883.4,19.3
26.4941,75.6503,2883.4,19.3
26.4579,75.6703,2883.4,19.3
26.476,75.7304,2883.4,19.3
26.476,75.7104,2883.4,19.3
26.581,75.6106,2883.4,19.3
26.4579,75.6904,2883.4,19.3
26.527,75.6106,2883.4,19.3
26.4579,75.7452,2883.4,19.3
26.4579,75.7304,2883.4,19.3
26.476,75.6102,2883.4,19.3
26.545,75.6906,2883.4,19.3
26.4941,75.6703,2883.4,19.3
26.4941,75.6904,2883.4,19.3
26.509,75.6106,2883.4,19.3
26.4398,75.6303,2883.4,19.3
26.4398,75.6102,2883.4,19.3
26.4398,75.5902,2883.4,19.3
26.545,75.6706,2883.4,19.3
25.367,74.53,1534.2,19.1
25.367,74.51,1534.2,19.1
25.367,74.55,1534.2,19.1
25.3855,74.479,1534.2,19.1
25.349,74.55,1534.2,19.1
25.3494,74.479,1534.2,19.1
25.3314,74.419,1534.2,19.1
25.3314,74.439,1534.2,19.1
25.3314,74.459,1534.2,19.1
25.3133,74.419,1534.2,19.1
25.3133,74.399,1534.2,19.1
25.385,74.55,1534.2,19.1
25.3314,74.479,1534.2,19.1
25.3314,74.495,1534.2,19.1
25.3494,74.419,1534.2,19.1
25.349,74.53,1534.2,19.1
25.3494,74.459,1534.2,19.1
25.3494,74.439,1534.2,19.1
25.3494,74.495,1534.2,19.1
25.3675,74.479,1534.2,19.1
25.3675,74.495,1534.2,19.1
25.3855,74.495,1534.2,19.1
25.331,74.51,1534.2,19.1
25.349,74.51,1534.2,19.1
25.71,75.32,16138.2,18.9
25.71,75.3,16138.2,18.9
25.74,75.26,16138.2,18.9
25.71,75.26,16138.2,18.9
25.72,75.3,16138.2,18.9
25.72,75.26,16138.2,18.9
25.72,75.28,16138.2,18.9
25.72,75.32,16138.2,18.9
25.74,75.28,16138.2,18.9
25.74,75.3,16138.2,18.9
25.71,75.28,16138.2,18.9
25.74,75.23,16138.2,18.9
25.74,75.19,16138.2,18.9
25.72,75.24,16138.2,18.9
25.69,75.28,16138.2,18.9
25.72,75.23,16138.2,18.9
25.74,75.21,16138.2,18.9
25.72,75.21,16138.2,18.9
25.74,75.24,16138.2,18.9
25.69,75.26,16138.2,18.9
25.76,75.24,16138.2,18.9
25.71,75.24,16138.2,18.9
25.71,75.23,16138.2,18.9
25.76,75.23,16138.2,18.9
25.76,75.21,16138.2,18.9
25.76,75.3,16138.2,18.9
25.76,75.28,16138.2,18.9
25.76,75.26,16138.2,18.9
25.69,75.23,16138.2,18.9
25.69,75.24,16138.2,18.9
25.69,75.32,16138.2,18.9
25.69,75.3,16138.2,18.9
25.3314,74.9949,2286.2,18.4
25.3314,74.9804,2286.2,18.4
25.3314,74.9603,2286.2,18.4
25.3314,74.9403,2286.2,18.4
25.3494,74.8203,2286.2,18.4
25.3495,74.8403,2286.2,18.4
25.3495,74.8605,2286.2,18.4
25.3495,74.9206,2286.2,18.4
25.3495,74.8804,2286.2,18.4
25.3494,74.9003,2286.2,18.4
25.3493,74.9805,2286.2,18.4
25.3494,74.9949,2286.2,18.4
25.3314,74.9002,2286.2,18.4
25.33,75.05,2286.2,18.4
25.3,75.01,2286.2,18.4
25.3,75.03,2286.2,18.4
25.3,75.05,2286.2,18.4
25.31,75.01,2286.2,18.4
25.3675,74.8203,2286.2,18.4
25.3675,74.8605,2286.2,18.4
25.3674,74.8803,2286.2,18.4
25.31,75.03,2286.2,18.4
25.31,75.05,2286.2,18.4
25.3314,74.9205,2286.2,18.4
25.3315,74.8803,2286.2,18.4
25.33,75.03,2286.2,18.4
25.3133,74.9804,2286.2,18.4
25.2952,74.9602,2286.2,18.4
25.2952,74.9802,2286.2,18.4
25.3133,74.8403,2286.2,18.4
25.3133,74.8602,2286.2,18.4
25.3316,74.8604,2286.2,18.4
25.3132,74.9002,2286.2,18.4
25.3133,74.9204,2286.2,18.4
25.3133,74.9402,2286.2,18.4
25.3132,74.9603,2286.2,18.4
25.3133,74.8803,2286.2,18.4
25.33,75.01,2286.2,18.4
25.3315,74.8202,2286.2,18.4
25.3315,74.8403,2286.2,18.4
25.3133,74.9949,2286.2,18.4
25.0993,74.7996,7239.9,18.3
25.6,75.3,16019.0,18.3
25.6,75.28,16019.0,18.3
25.62,75.26,16019.0,18.3
25.62,75.28,16019.0,18.3
25.62,75.3,16019.0,18.3
25.62,75.32,16019.0,18.3
25.62,75.34,16019.0,18.3
25.58,75.3,16019.0,18.3
25.58,75.28,16019.0,18.3
25.64,75.26,16019.0,18.3
25.64,75.28,16019.0,18.3
25.67,75.36,16019.0,18.3
25.0993,74.7798,7239.9,18.3
25.64,75.32,16019.0,18.3
25.67,75.26,16019.0,18.3
25.67,75.28,16019.0,18.3
25.67,75.3,16019.0,18.3
25.64,75.34,16019.0,18.3
25.65,75.26,16019.0,18.3
25.65,75.28,16019.0,18.3
25.65,75.3,16019.0,18.3
25.65,75.32,16019.0,18.3
25.67,75.34,16019.0,18.3
25.65,75.34,16019.0,18.3
25.64,75.3,16019.0,18.3
25.67,75.32,16019.0,18.3
25.65,75.24,16019.0,18.3
25.69,75.19,16019.0,18.3
25.65,75.23,16019.0,18.3
25.67,75.13,16019.0,18.3
25.67,75.15,16019.0,18.3
25.67,75.23,16019.0,18.3
25.67,75.24,16019.0,18.3
25.69,75.13,16019.0,18.3
25.69,75.15,16019.0,18.3
25.69,75.17,16019.0,18.3
25.6,75.32,16019.0,18.3
25.69,75.21,16019.0,18.3
25.71,75.17,16019.0,18.3
25.71,75.19,16019.0,18.3
25.71,75.21,16019.0,18.3
25.72,75.17,16019.0,18.3
25.71,75.15,16019.0,18.3
25.72,75.19,16019.0,18.3
25.1352,74.44,2512.2,17.8
25.0811,74.44,2512.2,17.8
25.1352,74.4,2512.2,17.8
25.1352,74.42,2512.2,17.8
25.1533,74.38,2512.2,17.8
25.0811,74.42,2512.2,17.8
25.1352,74.46,2512.2,17.8
25.1352,74.38,2512.2,17.8
25.0811,74.4,2512.2,17.8
25.1533,74.4,2512.2,17.8
25.1533,74.42,2512.2,17.8
25.0811,74.46,2512.2,17.8
25.0991,74.4,2512.2,17.8
25.1352,74.36,2512.2,17.8
25.0991,74.38,2512.2,17.8
25.1172,74.46,2512.2,17.8
25.1172,74.44,2512.2,17.8
25.0991,74.42,2512.2,17.8
25.0991,74.44,2512.2,17.8
25.0811,74.38,2512.2,17.8
25.0991,74.46,2512.2,17.8
25.1172,74.42,2512.2,17.8
25.1172,74.4,2512.2,17.8
25.1172,74.36,2512.2,17.8
25.1172,74.38,2512.2,17.8
25.1533,74.46,2512.2,17.8
25.063,74.38,2512.2,17.8
25.1533,74.44,2512.2,17.8
25.045,74.42,2512.2,17.8
25.045,74.4,2512.2,17.8
25.063,74.44,2512.2,17.8
25.063,74.42,2512.2,17.8
25.063,74.4,2512.2,17.8
25.1896,74.8592,7628.2,17.4
25.1533,74.7269,7628.2,17.4
25.1533,74.7069,7628.2,17.4
25.1354,74.8393,7628.2,17.4
25.1896,74.8394,7628.2,17.4
25.1533,74.7467,7628.2,17.4
25.1896,74.7996,7628.2,17.4
25.1896,74.7799,7628.2,17.4
25.1896,74.76,7628.2,17.4
25.1896,74.8195,7628.2,17.4
25.1714,74.7069,7628.2,17.4
25.1714,74.6872,7628.2,17.4
25.1353,74.7269,7628.2,17.4
25.1714,74.7269,7628.2,17.4
25.1714,74.7467,7628.2,17.4
25.2077,74.76,7628.2,17.4
25.2077,74.7799,7628.2,17.4
25.2077,74.7996,7628.2,17.4
25.2077,74.8195,7628.2,17.4
25.2077,74.8394,7628.2,17.4
25.1894,74.6675,7628.2,17.4
25.1894,74.7467,7628.2,17.4
25.1894,74.7269,7628.2,17.4
25.1353,74.7467,7628.2,17.4
25.0994,74.8195,7628.2,17.4
25.1172,74.7467,7628.2,17.4
25.1174,74.8393,7628.2,17.4
25.1354,74.7996,7628.2,17.4
25.1354,74.7799,7628.2,17.4
25.1354,74.76,7628.2,17.4
25.1535,74.76,7628.2,17.4
25.1535,74.7799,7628.2,17.4
25.1535,74.7996,7628.2,17.4
25.1535,74.8195,7628.2,17.4
25.1535,74.8393,7628.2,17.4
25.1535,74.8592,7628.2,17.4
25.1174,74.8195,7628.2,17.4
25.1894,74.6872,7628.2,17.4
25.1174,74.7996,7628.2,17.4
25.1173,74.76,7628.2,17.4
25.1716,74.76,7628.2,17.4
25.1716,74.7799,7628.2,17.4
25.1716,74.7996,7628.2,17.4
25.1716,74.8195,7628.2,17.4
25.1716,74.8394,7628.2,17.4
25.1716,74.8592,7628.2,17.4
25.1354,74.8195,7628.2,17.4
25.1894,74.7069,7628.2,17.4
25.48,75.15,15583.1,16.9
25.48,75.13,15583.1,16.9
25.55,75.15,15583.1,16.9
25.53,75.19,15583.1,16.9
25.46,75.19,15583.1,16.9
25.46,75.17,15583.1,16.9
25.46,75.15,15583.1,16.9
25.46,75.13,15583.1,16.9
25.56,75.13,15583.1,16.9
25.56,75.11,15583.1,16.9
25.55,75.19,15583.1,16.9
25.55,75.17,15583.1,16.9
25.6,75.15,15583.1,16.9
25.48,75.19,15583.1,16.9
25.55,75.13,15583.1,16.9
25.6,75.17,15583.1,16.9
25.51,75.13,15583.1,16.9
25.51,75.15,15583.1,16.9
25.51,75.17,15583.1,16.9
25.51,75.19,15583.1,16.9
25.51,75.21,15583.1,16.9
25.53,75.13,15583.1,16.9
25.53,75.15,15583.1,16.9
25.48,75.17,15583.1,16.9
25.53,75.17,15583.1,16.9
25.48,75.21,15583.1,16.9
25.49,75.24,15583.1,16.9
25.58,75.17,15583.1,16.9
25.58,75.15,15583.1,16.9
25.58,75.13,15583.1,16.9
25.56,75.19,15583.1,16.9
25.48,75.23,15583.1,16.9
25.56,75.15,15583.1,16.9
25.56,75.17,15583.1,16.9
25.48,75.24,15583.1,16.9
25.49,75.23,15583.1,16.9
25.49,75.21,15583.1,16.9
25.49,75.19,15583.1,16.9
25.49,75.17,15583.1,16.9
25.49,75.15,15583.1,16.9
25.49,75.13,15583.1,16.9
25.55,75.24,15718.4,16.7
25.58,75.23,15718.4,16.7
25.58,75.21,15718.4,16.7
25.53,75.21,15718.4,16.7
25.53,75.23,15718.4,16.7
25.58,75.19,15718.4,16.7
25.56,75.24,15718.4,16.7
25.55,75.23,15718.4,16.7
25.56,75.23,15718.4,16.7
25.53,75.24,15718.4,16.7
25.56,75.21,15718.4,16.7
25.55,75.21,15718.4,16.7
25.62,75.24,15718.4,16.7
25.6,75.23,15718.4,16.7
25.51,75.24,15718.4,16.7
25.51,75.23,15718.4,16.7
25.6,75.26,15718.4,16.7
25.58,75.26,15718.4,16.7
25.56,75.3,15718.4,16.7
25.56,75.28,15718.4,16.7
25.56,75.26,15718.4,16.7
25.55,75.28,15718.4,16.7
25.55,75.26,15718.4,16.7
25.53,75.28,15718.4,16.7
25.53,75.26,15718.4,16.7
25.51,75.26,15718.4,16.7
25.58,75.24,15718.4,16.7
25.64,75.24,15718.4,16.7
25.64,75.23,15718.4,16.7
25.64,75.21,15718.4,16.7
25.62,75.23,15718.4,16.7
25.62,75.21,15718.4,16.7
25.62,75.19,15718.4,16.7
25.6,75.24,15718.4,16.7
25.6,75.21,15718.4,16.7
25.6,75.19,15718.4,16.7
25.23,75.01,8062.8,16.4
25.2076,74.9783,8062.8,16.4
25.21,75.01,8062.8,16.4
25.2077,74.9585,8062.8,16.4
25.1174,74.9782,8062.8,16.4
25.1716,74.9584,8062.8,16.4
25.1716,74.9941,8062.8,16.4
25.1896,74.8791,8062.8,16.4
25.1896,74.899,8062.8,16.4
25.1896,74.9188,8062.8,16.4
25.1896,74.9386,8062.8,16.4
25.2258,74.9387,8062.8,16.4
25.1896,74.9584,8062.8,16.4
25.1896,74.9783,8062.8,16.4
25.1896,74.9941,8062.8,16.4
25.2258,74.9783,8062.8,16.4
25.2077,74.8592,8062.8,16.4
25.2077,74.8791,8062.8,16.4
25.2077,74.899,8062.8,16.4
25.2258,74.9941,8062.8,16.4
25.2077,74.9387,8062.8,16.4
25.1174,74.994,8062.8,16.4
25.2077,74.9188,8062.8,16.4
25.1716,74.9783,8062.8,16.4
25.2258,74.9585,8062.8,16.4
25.1535,74.9782,8062.8,16.4
25.2258,74.899,8062.8,16.4
25.2258,74.8592,8062.8,16.4
25.2076,74.9941,8062.8,16.4
25.1716,74.9188,8062.8,16.4
25.1535,74.9941,8062.8,16.4
25.1716,74.9386,8062.8,16.4
25.2258,74.8791,8062.8,16.4
25.2258,74.9188,8062.8,16.4
25.1535,74.9584,8062.8,16.4
25.1535,74.9386,8062.8,16.4
25.1535,74.9188,8062.8,16.4
25.1354,74.9782,8062.8,16.4
25.1354,74.9188,8062.8,16.4
25.1716,74.8989,8062.8,16.4
25.49,75.11,15301.6,16.3
25.46,75.09,15301.6,16.3
25.46,75.11,15301.6,16.3
25.49,75.09,15301.6,16.3
25.48,75.07,15301.6,16.3
25.49,75.07,15301.6,16.3
25.46,75.07,15301.6,16.3
25.48,75.05,15301.6,16.3
25.46,75.05,15301.6,16.3
25.48,75.09,15301.6,16.3
25.48,75.11,15301.6,16.3
25.49,75.05,15301.6,16.3
25.23,75.05,8417.0,15.7
26.1179,74.94,1225.3,15.6
26.0816,74.96,1225.3,15.6
26.0816,74.98,1225.3,15.6
26.0816,74.9945,1225.3,15.6
26.0998,74.94,1225.3,15.6
26.0998,74.96,1225.3,15.6
26.0998,74.98,1225.3,15.6
26.0998,74.9945,1225.3,15.6
26.1542,74.92,1225.3,15.6
26.1179,74.96,1225.3,15.6
26.136,74.92,1225.3,15.6
26.136,74.94,1225.3,15.6
26.136,74.96,1225.3,15.6
26.1542,74.94,1225.3,15.6
26.0815,75.03,1225.3,15.6
26.0816,74.92,1225.3,15.6
26.0816,74.94,1225.3,15.6
26.0272,74.9,1225.3,15.6
26.0635,74.9945,1225.3,15.6
26.0635,74.98,1225.3,15.6
25.9937,74.8793,1225.3,15.6
25.9937,74.8594,1225.3,15.6
26.0091,74.86,1225.3,15.6
26.0091,74.88,1225.3,15.6
26.0091,74.9,1225.3,15.6
26.0453,75.01,1225.3,15.6
26.0453,75.03,1225.3,15.6
26.0634,75.03,1225.3,15.6
26.0815,75.01,1225.3,15.6
26.0272,74.86,1225.3,15.6
26.0272,74.88,1225.3,15.6
26.0272,74.92,1225.3,15.6
26.0272,74.94,1225.3,15.6
26.0272,74.96,1225.3,15.6
26.0272,74.98,1225.3,15.6
26.0272,74.9945,1225.3,15.6
26.0453,74.88,1225.3,15.6
26.0453,74.9,1225.3,15.6
26.0453,74.92,1225.3,15.6
26.0453,74.94,1225.3,15.6
26.0453,74.96,1225.3,15.6
26.0453,74.98,1225.3,15.6
26.0453,74.9945,1225.3,15.6
26.0635,74.88,1225.3,15.6
26.0635,74.9,1225.3,15.6
26.0635,74.92,1225.3,15.6
26.0635,74.94,1225.3,15.6
26.0635,74.96,1225.3,15.6
23.9944,74.2797,2361.0,15.5
23.9764,74.2797,2361.0,15.5
23.9944,74.26,2361.0,15.5
23.9215,74.2259,2361.0,15.5
23.9764,74.26,2361.0,15.5
23.9583,74.2797,2361.0,15.5
23.9583,74.26,2361.0,15.5
23.9406,74.2797,2361.0,15.5
23.9215,74.2456,2361.0,15.5
23.9396,74.2456,2361.0,15.5
23.9577,74.2456,2361.0,15.5
23.9757,74.2457,2361.0,15.5
23.9938,74.2457,2361.0,15.5
23.9039,74.26,2361.0,15.5
23.9406,74.26,2361.0,15.5
23.9219,74.2994,2361.0,15.5
23.9219,74.2797,2361.0,15.5
23.9219,74.26,2361.0,15.5
23.9035,74.2455,2361.0,15.5
23.9039,74.2797,2361.0,15.5
25.1894,74.46,2971.5,15.1
25.2256,74.5294,2971.5,15.1
25.1713,74.48,2971.5,15.1
25.2075,74.5492,2971.5,15.1
25.1533,74.495,2971.5,15.1
25.1533,74.48,2971.5,15.1
25.2436,74.495,2971.5,15.1
25.1353,74.51,2971.5,15.1
25.2256,74.51,2971.5,15.1
25.2764,74.419,2971.5,15.1
25.2436,74.48,2971.5,15.1
25.1352,74.495,2971.5,15.1
25.1352,74.48,2971.5,15.1
25.2436,74.51,2971.5,15.1
25.0811,74.48,2971.5,15.1
25.0811,74.495,2971.5,15.1
25.0991,74.48,2971.5,15.1
25.0991,74.495,2971.5,15.1
25.1713,74.495,2971.5,15.1
25.2436,74.46,2971.5,15.1
25.1894,74.48,2971.5,15.1
25.2075,74.51,2971.5,15.1
25.1894,74.495,2971.5,15.1
25.2074,74.46,2971.5,15.1
25.2074,74.48,2971.5,15.1
25.2074,74.495,2971.5,15.1
25.1894,74.5294,2971.5,15.1
25.1894,74.51,2971.5,15.1
25.1172,74.495,2971.5,15.1
25.1172,74.51,2971.5,15.1
25.2436,74.44,2971.5,15.1
25.2255,74.46,2971.5,15.1
25.2255,74.48,2971.5,15.1
25.2255,74.495,2971.5,15.1
25.1714,74.5294,2971.5,15.1
25.1714,74.51,2971.5,15.1
25.2075,74.5294,2971.5,15.1
25.1533,74.51,2971.5,15.1
25.2764,74.439,2971.5,15.1
25.1172,74.48,2971.5,15.1
25.2953,74.479,2971.5,15.1
25.2592,74.439,2971.5,15.1
25.3133,74.439,2971.5,15.1
25.3133,74.459,2971.5,15.1
25.2592,74.495,2971.5,15.1
25.2592,74.479,2971.5,15.1
25.2592,74.459,2971.5,15.1
25.2953,74.459,2971.5,15.1
25.2953,74.439,2971.5,15.1
25.3133,74.479,2971.5,15.1
25.2953,74.419,2971.5,15.1
25.2953,74.399,2971.5,15.1
25.2764,74.399,2971.5,15.1
25.2764,74.479,2971.5,15.1
25.2764,74.459,2971.5,15.1
25.39,75.11,14852.8,14.8
25.39,75.09,14852.8,14.8
25.39,75.13,14852.8,14.8
25.39,75.15,14852.8,14.8
25.39,75.17,14852.8,14.8
25.1353,74.0894,1281.3,14.8
25.045,74.0894,1281.3,14.8
25.4,75.09,14852.8,14.8
25.1353,74.0694,1281.3,14.8
25.4,75.03,14852.8,14.8
25.4,75.07,14852.8,14.8
25.39,75.05,14852.8,14.8
25.4,75.11,14852.8,14.8
25.0811,74.1289,1281.3,14.8
25.4,75.13,14852.8,14.8
25.4,75.15,14852.8,14.8
25.39,75.07,14852.8,14.8
25.1533,74.0494,1281.3,14.8
25.39,75.03,14852.8,14.8
25.37,75.17,14852.8,14.8
25.0992,74.1092,1281.3,14.8
25.35,75.01,14852.8,14.8
25.35,75.03,14852.8,14.8
25.35,75.05,14852.8,14.8
25.35,75.07,14852.8,14.8
25.0992,74.0894,1281.3,14.8
25.0992,74.0694,1281.3,14.8
25.35,75.15,14852.8,14.8
25.37,75.01,14852.8,14.8
25.37,75.03,14852.8,14.8
25.37,75.05,14852.8,14.8
25.37,75.07,14852.8,14.8
25.37,75.09,14852.8,14.8
25.4,75.19,14852.8,14.8
25.37,75.11,14852.8,14.8
25.37,75.13,14852.8,14.8
25.37,75.15,14852.8,14.8
25.4,75.17,14852.8,14.8
25.44,75.15,14852.8,14.8
25.42,75.05,14852.8,14.8
25.44,75.09,14852.8,14.8
25.045,74.1092,1281.3,14.8
25.3675,74.9949,14852.8,14.8
25.063,74.0894,1281.3,14.8
25.42,75.07,14852.8,14.8
25.063,74.1289,1281.3,14.8
25.0269,74.1092,1281.3,14.8
25.0269,74.0894,1281.3,14.8
25.0269,74.0694,1281.3,14.8
25.1172,74.1092,1281.3,14.8
25.1172,74.0894,1281.3,14.8
25.1172,74.0694,1281.3,14.8
25.44,75.13,14852.8,14.8
25.44,75.11,14852.8,14.8
25.063,74.1092,1281.3,14.8
25.44,75.07,14852.8,14.8
25.0811,74.1092,1281.3,14.8
25.42,75.09,14852.8,14.8
25.42,75.11,14852.8,14.8
25.42,75.15,14852.8,14.8
25.44,75.05,14852.8,14.8
25.42,75.13,14852.8,14.8
25.0089,74.0894,1281.3,14.8
25.0811,74.0894,1281.3,14.8
25.26,75.03,12087.0,14.7
25.26,75.05,12087.0,14.7
25.26,75.07,12087.0,14.7
25.28,75.03,12087.0,14.7
25.28,75.05,12087.0,14.7
25.28,75.07,12087.0,14.7
25.23,75.07,12087.0,14.7
25.25,75.07,12087.0,14.7
25.25,75.03,12087.0,14.7
25.25,75.05,12087.0,14.7
25.23,75.09,12087.0,14.7
25.277,74.51,3086.7,14.5
25.331,74.53,3086.7,14.5
25.0811,74.51,3086.7,14.5
25.0992,74.51,3086.7,14.5
25.2436,74.5294,3086.7,14.5
25.2436,74.5492,3086.7,14.5
25.0992,74.5294,3086.7,14.5
25.1714,74.5492,3086.7,14.5
25.313,74.53,3086.7,14.5
25.295,74.53,3086.7,14.5
25.2764,74.495,3086.7,14.5
25.3133,74.495,3086.7,14.5
25.1894,74.5492,3086.7,14.5
25.1533,74.5492,3086.7,14.5
25.1172,74.5294,3086.7,14.5
25.1533,74.5294,3086.7,14.5
25.295,74.51,3086.7,14.5
25.2256,74.5492,3086.7,14.5
25.313,74.51,3086.7,14.5
25.1353,74.5492,3086.7,14.5
25.1353,74.5294,3086.7,14.5
25.2953,74.495,3086.7,14.5
25.277,74.53,3086.7,14.5
25.1172,74.5492,3086.7,14.5
25.259,74.51,3086.7,14.5
25.1533,74.5689,3086.7,14.5
25.259,74.53,3086.7,14.5
25.33,75.13,12395.2,14.3
25.35,75.11,12395.2,14.3
25.35,75.13,12395.2,14.3
25.3,75.09,12395.2,14.3
25.35,75.09,12395.2,14.3
25.3,75.07,12395.2,14.3
25.33,75.09,12395.2,14.3
25.31,75.07,12395.2,14.3
25.31,75.09,12395.2,14.3
25.31,75.11,12395.2,14.3
25.33,75.15,12395.2,14.3
