lat,lon,catchment_km2,pct_in_domain
26.4208,75.01,141.8,0.0
26.4031,75.245,272.4,0.0
26.4031,75.23,272.4,0.0
26.4031,75.21,272.4,0.0
26.4208,75.245,272.4,0.0
26.4389,75.03,141.8,0.0
26.4031,75.17,199.7,0.0
26.4389,75.05,141.8,0.0
26.4569,75.09,266.9,0.0
26.4569,75.07,266.9,0.0
26.4569,75.05,266.9,0.0
26.4569,75.03,141.8,0.0
26.4569,75.01,141.8,0.0
26.4389,75.245,272.4,0.0
26.4389,75.23,272.4,0.0
26.4389,75.21,272.4,0.0
26.4389,75.19,272.4,0.0
26.4389,75.17,272.4,0.0
26.4389,75.15,266.9,0.0
26.4389,75.13,266.9,0.0
26.4389,75.11,266.9,0.0
26.4389,75.09,266.9,0.0
26.4389,75.07,266.9,0.0
26.4031,75.19,199.7,0.0
26.4031,75.15,199.7,0.0
26.4569,75.13,266.9,0.0
26.385,75.03,141.8,0.0
26.3669,75.245,199.7,0.0
26.3669,75.23,199.7,0.0
26.3669,75.21,199.7,0.0
26.3669,75.19,199.7,0.0
26.3669,75.17,199.7,0.0
26.3669,75.15,199.7,0.0
26.3669,75.13,199.7,0.0
26.3669,75.11,199.7,0.0
26.3669,75.09,199.7,0.0
26.3669,75.07,199.7,0.0
26.3669,75.05,234.1,0.0
26.3669,75.03,234.1,0.0
26.3669,75.01,141.8,0.0
26.3489,75.245,199.7,0.0
26.3489,75.23,199.7,0.0
26.385,75.01,141.8,0.0
26.385,75.05,141.8,0.0
26.4031,75.13,199.7,0.0
26.385,75.07,199.7,0.0
26.4031,75.11,199.7,0.0
26.4031,75.09,199.7,0.0
26.4031,75.07,266.9,0.0
26.4031,75.05,141.8,0.0
26.4031,75.03,141.8,0.0
26.4031,75.01,141.8,0.0
26.385,75.245,272.4,0.0
26.385,75.23,199.7,0.0
26.385,75.21,199.7,0.0
26.385,75.19,199.7,0.0
26.385,75.17,199.7,0.0
26.385,75.15,199.7,0.0
26.385,75.13,199.7,0.0
26.385,75.11,199.7,0.0
26.385,75.09,199.7,0.0
26.4569,75.11,266.9,0.0
26.4569,75.15,266.9,0.0
26.3489,75.19,199.7,0.0
26.1714,75.55,1512.5,0.0
26.1714,75.59,1512.5,0.0
26.1894,75.51,1512.5,0.0
26.1894,75.53,1512.5,0.0
26.1894,75.55,1512.5,0.0
26.1894,75.57,1512.5,0.0
26.1894,75.59,1512.5,0.0
26.2075,75.51,970.8,0.0
26.2075,75.53,1512.5,0.0
26.2075,75.55,1512.5,0.0
26.2075,75.57,1512.5,0.0
26.2075,75.59,1512.5,0.0
26.2256,75.51,970.8,0.0
26.2256,75.53,1512.5,0.0
26.2256,75.55,1512.5,0.0
26.2256,75.57,1512.5,0.0
26.1714,75.57,1512.5,0.0
26.1714,75.53,1512.5,0.0
26.4931,75.23,664.5,0.0
26.1714,75.51,1512.5,0.0
26.1172,75.51,241.6,0.0
26.1172,75.53,241.6,0.0
26.1172,75.55,241.6,0.0
26.1172,75.57,241.6,0.0
26.1172,75.59,241.6,0.0
26.1353,75.51,241.6,0.0
26.1353,75.53,241.6,0.0
26.1353,75.55,241.6,0.0
26.1353,75.57,241.6,0.0
26.1353,75.59,241.6,0.0
26.1533,75.51,1512.5,0.0
26.1533,75.53,1512.5,0.0
26.1533,75.55,1512.5,0.0
26.1533,75.57,1512.5,0.0
26.1533,75.59,1512.5,0.0
26.4931,75.245,272.4,0.0
26.2256,75.59,1512.5,0.0
26.4569,75.17,266.9,0.0
26.4751,75.245,272.4,0.0
26.4751,75.21,272.4,0.0
26.4751,75.19,664.5,0.0
26.4751,75.17,664.5,0.0
26.4751,75.15,266.9,0.0
26.4751,75.13,266.9,0.0
26.4751,75.11,266.9,0.0
26.4751,75.09,266.9,0.0
26.4751,75.07,266.9,0.0
26.4751,75.05,266.9,0.0
26.4751,75.03,266.9,0.0
26.4751,75.01,266.9,0.0
26.4569,75.245,272.4,0.0
26.4569,75.23,272.4,0.0
26.4569,75.21,272.4,0.0
26.4569,75.19,272.4,0.0
26.4751,75.23,272.4,0.0
26.4931,75.01,303.4,0.0
26.2436,75.51,326.3,0.0
25.9,75.23,100.6,0.0
26.2436,75.53,326.3,0.0
26.2436,75.55,1512.5,0.0
26.2436,75.57,1512.5,0.0
26.4931,75.21,664.5,0.0
26.4931,75.19,664.5,0.0
26.4931,75.17,664.5,0.0
26.4931,75.15,303.4,0.0
26.4931,75.13,303.4,0.0
26.4931,75.11,303.4,0.0
26.4931,75.09,266.9,0.0
26.4931,75.07,266.9,0.0
26.4931,75.05,266.9,0.0
26.2436,75.59,1512.5,0.0
26.4931,75.03,266.9,0.0
25.9,75.21,100.6,0.0
26.3489,75.21,199.7,0.0
26.3489,75.17,199.7,0.0
26.509,75.03,303.4,0.0
26.5811,75.09,172.4,0.0
26.5811,75.05,172.4,0.0
26.5811,75.03,172.4,0.0
26.5811,75.01,303.4,0.0
26.563,75.245,877.1,0.0
26.563,75.23,877.1,0.0
26.563,75.21,877.1,0.0
26.563,75.19,172.4,0.0
26.563,75.17,172.4,0.0
26.563,75.15,172.4,0.0
26.563,75.13,172.4,0.0
26.563,75.11,664.5,0.0
26.563,75.09,172.4,0.0
26.563,75.07,172.4,0.0
26.563,75.05,172.4,0.0
26.563,75.03,303.4,0.0
26.5811,75.07,172.4,0.0
26.5811,75.11,172.4,0.0
26.545,75.245,172.4,0.0
26.5811,75.13,172.4,0.0
26.5991,75.17,141.2,0.0
26.5991,75.15,172.4,0.0
26.5991,75.13,172.4,0.0
26.5991,75.11,172.4,0.0
26.5991,75.09,172.4,0.0
26.5991,75.07,172.4,0.0
26.5991,75.05,172.4,0.0
26.5991,75.03,172.4,0.0
26.5991,75.01,172.4,0.0
26.5811,75.245,141.2,0.0
26.5811,75.23,877.1,0.0
26.5811,75.21,877.1,0.0
26.5811,75.19,877.1,0.0
26.5811,75.17,172.4,0.0
26.5811,75.15,172.4,0.0
26.563,75.01,303.4,0.0
26.545,75.23,172.4,0.0
26.5991,75.21,141.2,0.0
26.5284,75.11,664.5,0.0
26.5284,75.07,303.4,0.0
26.5284,75.05,303.4,0.0
26.5284,75.03,303.4,0.0
26.5284,75.01,303.4,0.0
26.509,75.245,664.5,0.0
26.509,75.23,664.5,0.0
26.509,75.21,664.5,0.0
26.509,75.19,664.5,0.0
26.509,75.17,664.5,0.0
26.509,75.15,664.5,0.0
26.509,75.13,303.4,0.0
26.509,75.11,303.4,0.0
26.509,75.09,303.4,0.0
26.509,75.07,303.4,0.0
26.509,75.05,303.4,0.0
26.5284,75.09,303.4,0.0
26.5284,75.13,664.5,0.0
26.545,75.21,172.4,0.0
26.5284,75.15,664.5,0.0
26.545,75.19,172.4,0.0
26.545,75.17,172.4,0.0
26.545,75.15,172.4,0.0
26.545,75.13,664.5,0.0
26.545,75.11,664.5,0.0
26.545,75.09,664.5,0.0
26.545,75.07,303.4,0.0
26.545,75.05,303.4,0.0
26.545,75.03,303.4,0.0
26.545,75.01,160.3,0.0
26.5284,75.245,664.5,0.0
26.5284,75.23,664.5,0.0
26.5284,75.21,664.5,0.0
26.5284,75.19,664.5,0.0
26.5284,75.17,664.5,0.0
26.5991,75.19,877.1,0.0
26.5991,75.23,141.2,0.0
26.3489,75.15,199.7,0.0
26.3308,75.05,234.1,0.0
26.3308,75.01,234.1,0.0
26.3132,75.245,199.7,0.0
26.3132,75.23,199.7,0.0
26.3132,75.21,199.7,0.0
26.3132,75.19,199.7,0.0
26.3132,75.17,199.7,0.0
26.3132,75.15,362.0,0.0
26.3132,75.13,362.0,0.0
26.3132,75.11,362.0,0.0
26.3132,75.09,362.0,0.0
26.3132,75.07,234.1,0.0
26.3132,75.05,234.1,0.0
26.3132,75.03,234.1,0.0
26.3132,75.01,648.5,0.0
26.2951,75.245,362.0,0.0
26.3308,75.03,234.1,0.0
26.3308,75.07,234.1,0.0
26.2951,75.21,199.7,0.0
26.3308,75.09,362.0,0.0
26.3489,75.13,199.7,0.0
26.3489,75.11,199.7,0.0
26.3489,75.09,199.7,0.0
26.3489,75.07,234.1,0.0
26.3489,75.05,234.1,0.0
26.3489,75.03,234.1,0.0
26.3489,75.01,234.1,0.0
26.3308,75.245,199.7,0.0
26.3308,75.23,199.7,0.0
26.3308,75.21,199.7,0.0
26.3308,75.19,199.7,0.0
26.3308,75.17,199.7,0.0
26.3308,75.15,199.7,0.0
26.3308,75.13,199.7,0.0
26.3308,75.11,199.7,0.0
26.2951,75.23,199.7,0.0
26.2951,75.19,362.0,0.0
26.5991,75.245,141.2,0.0
26.2771,75.07,234.1,0.0
26.2771,75.03,234.1,0.0
26.2771,75.01,648.5,0.0
26.259,75.245,362.0,0.0
26.259,75.23,362.0,0.0
26.259,75.21,362.0,0.0
26.259,75.19,362.0,0.0
26.259,75.17,362.0,0.0
26.259,75.15,362.0,0.0
26.259,75.13,362.0,0.0
26.259,75.11,234.1,0.0
26.259,75.09,234.1,0.0
26.259,75.07,234.1,0.0
26.259,75.05,234.1,0.0
25.9,75.24,100.6,0.0
26.259,75.01,648.5,0.0
26.2771,75.05,234.1,0.0
26.2771,75.09,234.1,0.0
26.2951,75.17,362.0,0.0
26.2771,75.11,362.0,0.0
26.2951,75.15,362.0,0.0
26.2951,75.13,362.0,0.0
26.2951,75.11,362.0,0.0
26.2951,75.09,234.1,0.0
26.2951,75.07,234.1,0.0
26.2951,75.05,234.1,0.0
26.2951,75.03,234.1,0.0
26.2951,75.01,648.5,0.0
26.2771,75.245,362.0,0.0
26.2771,75.23,362.0,0.0
26.2771,75.21,362.0,0.0
26.2771,75.19,362.0,0.0
26.2771,75.17,362.0,0.0
26.2771,75.15,362.0,0.0
26.2771,75.13,362.0,0.0
26.3132,75.26,199.7,0.0
25.759,73.8198,107.9,0.0
25.654,74.5499,400.8,0.0
26.5874,74.0429,356.6,0.0
26.1902,74.19,168.1,0.0
26.1902,74.17,168.1,0.0
26.1902,74.15,168.1,0.0
26.1902,74.13,168.1,0.0
26.1902,74.11,864.6,0.0
26.1902,74.09,864.6,0.0
26.1902,74.07,1244.9,0.0
26.1902,74.05,1244.9,0.0
26.1902,74.03,1244.9,0.0
26.1902,74.01,186.4,0.0
26.1721,74.25,168.1,0.0
26.1721,74.23,168.1,0.0
26.1721,74.21,168.1,0.0
26.1721,74.19,168.1,0.0
26.1721,74.17,168.1,0.0
26.1721,74.15,168.1,0.0
26.1721,74.13,168.1,0.0
26.1721,74.11,168.1,0.0
26.1721,74.09,1038.3,0.0
26.1721,74.07,1244.9,0.0
26.1721,74.05,1244.9,0.0
26.1721,74.03,1244.9,0.0
26.1721,74.01,186.4,0.0
26.1539,74.25,168.1,0.0
26.1539,74.23,168.1,0.0
26.1539,74.21,168.1,0.0
26.1539,74.19,168.1,0.0
26.1902,74.21,168.1,0.0
26.1902,74.23,168.1,0.0
26.1902,74.25,709.5,0.0
26.2264,74.03,1244.9,0.0
26.2445,74.01,134.2,0.0
26.2264,74.25,709.5,0.0
26.2264,74.23,709.5,0.0
26.2264,74.21,168.1,0.0
26.2264,74.19,168.1,0.0
26.2264,74.17,168.1,0.0
26.2264,74.15,168.1,0.0
26.2264,74.13,864.6,0.0
26.2264,74.11,864.6,0.0
26.2264,74.09,1244.9,0.0
26.2264,74.07,1244.9,0.0
26.2264,74.05,1244.9,0.0
26.2264,74.01,1244.9,0.0
26.2083,74.01,1244.9,0.0
26.2083,74.25,709.5,0.0
26.2083,74.23,709.5,0.0
26.2083,74.21,168.1,0.0
26.2083,74.19,168.1,0.0
26.2083,74.17,168.1,0.0
26.2083,74.15,168.1,0.0
26.2083,74.13,864.6,0.0
26.2083,74.11,864.6,0.0
26.2083,74.09,864.6,0.0
26.2083,74.07,1244.9,0.0
26.2083,74.05,1244.9,0.0
26.2083,74.03,1244.9,0.0
26.1539,74.17,168.1,0.0
26.1539,74.15,168.1,0.0
26.1539,74.13,168.1,0.0
26.0996,74.03,186.4,0.0
26.1177,74.01,186.4,0.0
26.0996,74.25,105.1,0.0
26.0996,74.23,105.1,0.0
26.0996,74.21,105.1,0.0
26.0996,74.19,105.1,0.0
26.0996,74.17,105.1,0.0
26.0996,74.15,105.1,0.0
26.0996,74.13,105.1,0.0
26.0996,74.11,186.4,0.0
26.0996,74.09,186.4,0.0
26.0996,74.07,186.4,0.0
26.0996,74.05,186.4,0.0
26.0996,74.01,186.4,0.0
26.1177,74.05,186.4,0.0
26.0815,74.25,135.6,0.0
26.0815,74.23,105.1,0.0
26.0815,74.21,105.1,0.0
26.0815,74.19,105.1,0.0
26.0815,74.17,105.1,0.0
26.0815,74.15,105.1,0.0
26.0815,74.13,105.1,0.0
26.0815,74.11,186.4,0.0
26.0815,74.09,186.4,0.0
26.0815,74.07,186.4,0.0
26.0815,74.05,186.4,0.0
26.0815,74.03,186.4,0.0
26.1177,74.03,186.4,0.0
26.1177,74.07,186.4,0.0
26.1539,74.11,105.1,0.0
26.1358,74.11,105.1,0.0
26.1539,74.09,105.1,0.0
26.1539,74.07,1244.9,0.0
26.1539,74.05,1244.9,0.0
26.1539,74.03,1244.9,0.0
26.1539,74.01,186.4,0.0
26.1358,74.25,168.1,0.0
26.1358,74.23,168.1,0.0
26.1358,74.21,168.1,0.0
26.1358,74.19,168.1,0.0
26.1358,74.17,105.1,0.0
26.1358,74.15,105.1,0.0
26.1358,74.13,105.1,0.0
26.1358,74.09,1244.9,0.0
26.1177,74.09,1244.9,0.0
26.1358,74.07,1244.9,0.0
26.1358,74.05,1244.9,0.0
26.1358,74.03,186.4,0.0
26.1358,74.01,186.4,0.0
26.1177,74.25,105.1,0.0
26.1177,74.23,168.1,0.0
26.1177,74.21,168.1,0.0
26.1177,74.19,105.1,0.0
26.1177,74.17,105.1,0.0
26.1177,74.15,105.1,0.0
26.1177,74.13,105.1,0.0
26.1177,74.11,1244.9,0.0
26.2445,74.03,134.2,0.0
26.2445,74.05,134.2,0.0
26.2445,74.07,134.2,0.0
26.5978,74.26,131.8,0.0
26.5978,74.495,193.6,0.0
26.5978,74.48,193.6,0.0
26.5978,74.46,193.6,0.0
26.5978,74.44,193.6,0.0
26.5978,74.42,193.6,0.0
26.5978,74.4,193.6,0.0
26.5978,74.38,193.6,0.0
26.5978,74.36,193.6,0.0
26.5978,74.34,193.6,0.0
26.5978,74.32,131.8,0.0
26.5978,74.3,131.8,0.0
26.5978,74.28,131.8,0.0
26.58,74.495,193.6,0.0
26.2589,74.28,709.5,0.0
26.58,74.48,193.6,0.0
26.58,74.46,193.6,0.0
26.58,74.44,193.6,0.0
26.58,74.42,193.6,0.0
26.58,74.4,193.6,0.0
26.58,74.38,193.6,0.0
26.58,74.36,193.6,0.0
26.58,74.34,193.6,0.0
26.58,74.32,193.6,0.0
26.58,74.3,131.8,0.0
26.58,74.28,131.8,0.0
26.58,74.26,131.8,0.0
26.2589,74.26,709.5,0.0
26.2589,74.3,709.5,0.0
26.5622,74.48,193.6,0.0
26.2767,74.34,709.5,0.0
26.2944,74.32,709.5,0.0
26.2944,74.3,709.5,0.0
26.2944,74.28,709.5,0.0
26.2944,74.26,709.5,0.0
26.2767,74.5,170.8,0.0
26.2767,74.48,170.8,0.0
26.2767,74.46,170.8,0.0
26.2767,74.44,170.8,0.0
26.2767,74.42,336.1,0.0
26.2767,74.4,336.1,0.0
26.2767,74.38,336.1,0.0
26.2767,74.36,709.5,0.0
26.2767,74.32,709.5,0.0
26.2589,74.32,709.5,0.0
26.2767,74.3,709.5,0.0
26.2767,74.28,709.5,0.0
26.2767,74.26,709.5,0.0
26.2589,74.5,170.8,0.0
26.2589,74.48,170.8,0.0
26.2589,74.46,170.8,0.0
26.2589,74.44,170.8,0.0
26.2589,74.42,170.8,0.0
26.2589,74.4,336.1,0.0
26.2589,74.38,709.5,0.0
26.2589,74.36,709.5,0.0
26.2589,74.34,709.5,0.0
26.5622,74.495,193.6,0.0
26.5622,74.46,193.6,0.0
26.2445,74.09,134.2,0.0
26.5089,74.36,1146.3,0.0
26.5267,74.34,1146.3,0.0
26.5267,74.32,1146.3,0.0
26.5267,74.3,1146.3,0.0
26.5267,74.28,1146.3,0.0
26.5267,74.26,193.6,0.0
26.5089,74.495,278.9,0.0
26.5089,74.48,1146.3,0.0
26.5089,74.46,278.9,0.0
26.5089,74.44,278.9,0.0
26.5089,74.42,1146.3,0.0
26.5089,74.4,1146.3,0.0
26.5089,74.38,1146.3,0.0
26.5089,74.34,1146.3,0.0
26.5267,74.38,1146.3,0.0
26.5089,74.32,1146.3,0.0
26.5089,74.3,1146.3,0.0
26.5089,74.28,1146.3,0.0
26.5089,74.26,1146.3,0.0
26.2445,74.25,709.5,0.0
26.2445,74.23,709.5,0.0
26.2445,74.21,864.6,0.0
26.2445,74.19,168.1,0.0
26.2445,74.17,168.1,0.0
26.2445,74.15,864.6,0.0
26.2445,74.13,864.6,0.0
26.2445,74.11,864.6,0.0
26.5267,74.36,1146.3,0.0
26.5267,74.4,1146.3,0.0
26.5622,74.44,193.6,0.0
26.5444,74.44,1146.3,0.0
26.5622,74.42,193.6,0.0
26.5622,74.4,193.6,0.0
26.5622,74.38,193.6,0.0
26.5622,74.36,193.6,0.0
26.5622,74.34,193.6,0.0
26.5622,74.32,193.6,0.0
26.5622,74.3,193.6,0.0
26.5622,74.28,193.6,0.0
26.5622,74.26,356.6,0.0
26.5444,74.495,193.6,0.0
26.5444,74.48,193.6,0.0
26.5444,74.46,193.6,0.0
26.5444,74.42,1146.3,0.0
26.5267,74.42,1146.3,0.0
26.5444,74.4,193.6,0.0
26.5444,74.38,193.6,0.0
26.5444,74.36,1146.3,0.0
26.5444,74.34,1146.3,0.0
26.5444,74.32,1146.3,0.0
26.5444,74.3,1146.3,0.0
26.5444,74.28,1146.3,0.0
26.5444,74.26,193.6,0.0
26.5267,74.495,193.6,0.0
26.5267,74.48,1146.3,0.0
26.5267,74.46,1146.3,0.0
26.5267,74.44,1146.3,0.0
26.0815,74.01,4193.2,0.0
26.0634,74.25,135.6,0.0
26.0634,74.23,105.1,0.0
26.3492,74.05,2187.5,0.0
26.3672,74.03,2187.5,0.0
26.3672,74.01,2187.5,0.0
26.3492,74.2444,864.6,0.0
26.3492,74.23,864.6,0.0
26.3492,74.21,864.6,0.0
26.3492,74.19,169.4,0.0
26.3492,74.17,169.4,0.0
26.3492,74.15,169.4,0.0
26.3492,74.13,169.4,0.0
26.3492,74.11,169.4,0.0
26.3492,74.09,169.4,0.0
26.3492,74.07,2187.5,0.0
26.3492,74.03,2187.5,0.0
26.3672,74.07,169.4,0.0
26.3492,74.01,2187.5,0.0
26.3311,74.2444,864.6,0.0
26.3311,74.23,864.6,0.0
26.3311,74.21,864.6,0.0
26.3311,74.19,864.6,0.0
26.3311,74.17,169.4,0.0
26.3311,74.15,134.2,0.0
26.3311,74.13,169.4,0.0
26.3311,74.11,169.4,0.0
26.3311,74.09,169.4,0.0
26.3311,74.07,2187.5,0.0
26.3311,74.05,2187.5,0.0
26.3672,74.05,2187.5,0.0
26.3672,74.09,169.4,0.0
26.3311,74.01,2187.5,0.0
26.3853,74.13,169.4,0.0
26.4033,74.11,1729.6,0.0
26.4033,74.09,1844.8,0.0
26.4033,74.07,1844.8,0.0
26.4033,74.05,1844.8,0.0
26.4033,74.03,1844.8,0.0
26.4033,74.01,1844.8,0.0
26.3853,74.2444,1601.2,0.0
26.3853,74.23,864.6,0.0
26.3853,74.21,169.4,0.0
26.3853,74.19,169.4,0.0
26.3853,74.17,169.4,0.0
26.3853,74.15,169.4,0.0
26.3853,74.11,169.4,0.0
26.3672,74.11,169.4,0.0
26.3853,74.09,169.4,0.0
26.3853,74.07,169.4,0.0
26.3853,74.05,169.4,0.0
26.3853,74.03,169.4,0.0
26.3853,74.01,169.4,0.0
26.3672,74.2444,864.6,0.0
26.3672,74.23,864.6,0.0
26.3672,74.21,169.4,0.0
26.3672,74.19,169.4,0.0
26.3672,74.17,169.4,0.0
26.3672,74.15,169.4,0.0
26.3672,74.13,169.4,0.0
26.3311,74.03,2187.5,0.0
26.3131,74.2444,709.5,0.0
26.4033,74.15,169.4,0.0
26.2589,74.07,134.2,0.0
26.2769,74.07,134.2,0.0
26.2769,74.06,134.2,0.0
26.2769,74.03,134.2,0.0
26.2769,74.01,134.2,0.0
26.2589,74.2444,709.5,0.0
26.2589,74.23,864.6,0.0
26.2589,74.21,864.6,0.0
26.2589,74.17,168.1,0.0
26.2589,74.15,864.6,0.0
26.2589,74.13,864.6,0.0
26.2589,74.11,134.2,0.0
26.2589,74.09,134.2,0.0
26.2589,74.05,134.2,0.0
26.2769,74.11,134.2,0.0
26.2589,74.03,134.2,0.0
26.2589,74.01,134.2,0.0
26.5984,74.1674,356.6,0.0
26.5974,74.0291,356.6,0.0
26.5834,74.2267,356.6,0.0
26.5775,74.2084,356.6,0.0
26.5827,74.1844,356.6,0.0
26.5838,74.1634,356.6,0.0
26.5794,74.1453,356.6,0.0
26.5748,74.1236,356.6,0.0
26.5791,74.1116,356.6,0.0
26.5887,74.086,356.6,0.0
26.2769,74.09,134.2,0.0
26.2769,74.15,864.6,0.0
26.3131,74.23,864.6,0.0
26.295,74.23,864.6,0.0
26.3131,74.21,864.6,0.0
26.3131,74.19,864.6,0.0
26.3131,74.17,864.6,0.0
26.3131,74.15,134.2,0.0
26.3131,74.13,134.2,0.0
26.3131,74.11,134.2,0.0
26.3131,74.09,134.2,0.0
26.3131,74.07,134.2,0.0
26.3131,74.05,134.2,0.0
26.3131,74.03,2187.5,0.0
26.3131,74.01,2187.5,0.0
26.295,74.2444,709.5,0.0
26.295,74.21,864.6,0.0
26.2769,74.17,864.6,0.0
26.295,74.19,864.6,0.0
26.295,74.17,864.6,0.0
26.295,74.15,864.6,0.0
26.295,74.11,134.2,0.0
26.295,74.09,134.2,0.0
26.295,74.07,134.2,0.0
26.295,74.05,134.2,0.0
26.295,74.03,134.2,0.0
26.295,74.01,134.2,0.0
26.2769,74.2444,709.5,0.0
26.2769,74.23,864.6,0.0
26.2769,74.21,864.6,0.0
26.4033,74.13,169.4,0.0
26.4033,74.17,169.4,0.0
26.0634,74.21,105.1,0.0
26.0091,74.13,124.8,0.0
26.0272,74.11,124.8,0.0
26.0272,74.09,124.8,0.0
26.0272,74.07,124.8,0.0
26.0272,74.05,571.0,0.0
26.0272,74.03,571.0,0.0
26.0272,74.01,571.0,0.0
26.0091,74.25,135.6,0.0
26.0091,74.23,135.6,0.0
26.0091,74.21,124.8,0.0
26.0091,74.19,124.8,0.0
26.0091,74.17,124.8,0.0
26.0091,74.15,124.8,0.0
26.0091,74.11,124.8,0.0
26.0272,74.15,124.8,0.0
26.0091,74.09,315.2,0.0
26.0091,74.07,315.2,0.0
26.0091,74.05,571.0,0.0
26.0091,74.03,571.0,0.0
26.0091,74.01,571.0,0.0
26.4936,74.2444,118.7,0.0
26.4936,74.23,1601.2,0.0
26.4936,74.21,1601.2,0.0
26.4936,74.19,1601.2,0.0
26.4936,74.17,1601.2,0.0
26.4936,74.15,1729.6,0.0
26.4936,74.13,1729.6,0.0
26.0272,74.13,124.8,0.0
26.0272,74.17,124.8,0.0
26.4936,74.09,1729.6,0.0
26.0453,74.21,124.8,0.0
26.0634,74.19,105.1,0.0
26.0634,74.17,105.1,0.0
26.0634,74.15,124.8,0.0
26.0634,74.13,124.8,0.0
26.0634,74.11,124.8,0.0
26.0634,74.09,571.0,0.0
26.0634,74.07,571.0,0.0
26.0634,74.05,571.0,0.0
26.0634,74.03,571.0,0.0
26.0634,74.01,571.0,0.0
26.0453,74.25,135.6,0.0
26.0453,74.23,135.6,0.0
26.0453,74.19,124.8,0.0
26.0272,74.19,124.8,0.0
26.0453,74.17,124.8,0.0
26.0453,74.15,124.8,0.0
26.0453,74.13,124.8,0.0
26.0453,74.11,124.8,0.0
26.0453,74.09,124.8,0.0
26.0453,74.07,571.0,0.0
26.0453,74.05,571.0,0.0
26.0453,74.03,571.0,0.0
26.0453,74.01,571.0,0.0
26.0272,74.25,135.6,0.0
26.0272,74.23,135.6,0.0
26.0272,74.21,124.8,0.0
26.4936,74.11,1729.6,0.0
26.4936,74.07,1844.8,0.0
26.4033,74.19,169.4,0.0
26.4214,74.21,169.4,0.0
26.4394,74.19,169.4,0.0
26.4394,74.17,1729.6,0.0
26.4394,74.15,1729.6,0.0
26.4394,74.13,1729.6,0.0
26.4394,74.11,1729.6,0.0
26.4394,74.09,1729.6,0.0
26.4394,74.07,1729.6,0.0
26.4394,74.05,1844.8,0.0
26.4394,74.03,1844.8,0.0
26.4394,74.01,1844.8,0.0
26.4214,74.2444,1601.2,0.0
26.4214,74.23,169.4,0.0
26.4214,74.19,169.4,0.0
26.4394,74.23,1601.2,0.0
26.4214,74.17,169.4,0.0
26.4214,74.15,1729.6,0.0
26.4214,74.13,1729.6,0.0
26.4214,74.11,1729.6,0.0
26.4214,74.09,1729.6,0.0
26.4214,74.07,1729.6,0.0
26.4214,74.05,1844.8,0.0
26.4214,74.03,1844.8,0.0
26.4214,74.01,1844.8,0.0
26.4033,74.2444,1601.2,0.0
26.4033,74.23,169.4,0.0
26.4033,74.21,169.4,0.0
26.4394,74.21,169.4,0.0
26.4394,74.2444,1601.2,0.0
26.4936,74.05,1844.8,0.0
26.4756,74.05,1844.8,0.0
26.4936,74.03,170.4,0.0
26.4936,74.01,1844.8,0.0
26.4756,74.2444,1601.2,0.0
26.4756,74.23,1601.2,0.0
26.4756,74.21,1601.2,0.0
26.4756,74.19,1601.2,0.0
26.4756,74.17,1601.2,0.0
26.4756,74.15,1729.6,0.0
26.4756,74.13,1729.6,0.0
26.4756,74.11,1729.6,0.0
26.4756,74.09,1729.6,0.0
26.4756,74.07,1844.8,0.0
26.4756,74.03,1844.8,0.0
26.4575,74.01,1844.8,0.0
26.4756,74.01,1844.8,0.0
26.4575,74.2444,1601.2,0.0
26.4575,74.23,1601.2,0.0
26.4575,74.21,1601.2,0.0
26.4575,74.19,1601.2,0.0
26.4575,74.17,1601.2,0.0
26.4575,74.15,1729.6,0.0
26.4575,74.13,1729.6,0.0
26.4575,74.09,1729.6,0.0
26.4575,74.07,1729.6,0.0
26.4575,74.05,1844.8,0.0
26.4575,74.03,1844.8,0.0
26.2944,74.34,709.5,0.0
26.2944,74.36,336.1,0.0
26.2944,74.38,336.1,0.0
26.2447,74.32,709.5,0.0
26.5092,74.55,145.9,0.0
26.5092,74.5294,145.9,0.0
26.5092,74.51,278.9,0.0
26.2447,74.5,170.8,0.0
26.2447,74.48,170.8,0.0
26.2447,74.46,170.8,0.0
26.2447,74.44,170.8,0.0
26.2447,74.42,126.4,0.0
26.2447,74.4,126.4,0.0
26.2447,74.38,126.4,0.0
26.2447,74.36,126.4,0.0
26.2447,74.34,709.5,0.0
26.2447,74.3,709.5,0.0
26.5092,74.5906,145.9,0.0
26.2447,74.28,709.5,0.0
26.2447,74.26,709.5,0.0
26.2264,74.5,170.8,0.0
26.2264,74.48,170.8,0.0
26.2264,74.46,170.8,0.0
26.2264,74.44,126.4,0.0
26.2264,74.42,126.4,0.0
26.2264,74.4,126.4,0.0
26.2264,74.38,126.4,0.0
26.2264,74.36,126.4,0.0
26.2264,74.34,126.4,0.0
26.2264,74.32,709.5,0.0
26.5092,74.57,145.9,0.0
26.5092,74.6117,174.4,0.0
26.2264,74.28,709.5,0.0
26.5278,74.6708,172.4,0.0
26.5456,74.6514,172.4,0.0
26.5456,74.6317,172.4,0.0
26.5456,74.6117,172.4,0.0
26.5456,74.5906,145.9,0.0
26.5456,74.57,145.9,0.0
26.5456,74.55,145.9,0.0
26.5456,74.5294,145.9,0.0
26.5456,74.51,193.6,0.0
26.5278,74.7456,149.9,0.0
26.5278,74.7311,149.9,0.0
26.5278,74.7111,149.9,0.0
26.5278,74.6908,172.4,0.0
